Code;Status
CS73203.30;Y8
CS73204.03;Y8
CS73205.03;Y8
CS73205.05;Y8
ALC:3HZ13521AA;Y8
ALC:3HZ13522AA;Y8
ALC:3HZ13523AA;Y8
ALC:3HZ13524AA;Y8
ALC:3HZ13525AA;Y8
ALC:3HZ13526AA;Y8
ALC:3HZ13527AA;Y8
ALC:3HZ13528AA;Y8
CS73221.20;Y8
CS73222.22;Y8
CS73226.22;Y8
OTASC07001621817;Y6
OTASC07001626168;Y8
OTASC07001806268;Y6
OTASC07001851930;Y6
OTASC7016591873;Y8
TSICORESRV00340;Y8
TSICORESRV00341;Y8
TSICORESRV00342;Y8
TSICORESRV00343;Y8
TSICORESRV00344;Y8
OSSW3364;Y8
OSSW3365;Y8
OSSW3366;Y8
OSSW3367;Y8
OSSW3368;Y8
OSSW3369;Y8
OSSW3370;Y8
CS73330.20;Y8
CS73330.21;Y8
CS73362.24;Y8
CS73362.25;Y8
474834A;Y8
474835A;Y8
474836A;Y8
474837A;Y8
474838A;Y8
474889A;Y8
TSIVIPTSRV00067;Y8
TSIVIPTSRV00068;Y8
3HE08160BA;Y4
3HE08160CA;Y4
3HE08160DA;Y4
3HE08160EA;Y4
3HE08160FA;Y4
3FE29238AA;Y6
3FE29238BA;Y6
3AP67088AA;Y6
3AP67088AB;Y6
IMSAB3010;Y8
IMSAB3011;Y8
IMSAB4000;Y8
HSSCT01005;Y4
IMSAB4200;Y8
IMSAB5001;Y8
IMSAB5003;Y8
IMSAB5004;Y8
HSSCT01008;Y4
IMSAB5006;Y8
NDS_NAL_MSSNVS;Y8
NDS_NAL_MSSONS;Y8
NDS_NAL_NTHLR;Y8
NDS_NAL_NTHSS;Y8
HSSCU1702K;Y8
HSSCU1751;Y8
HSSCU1751K;Y8
HSSCU1752;Y7
HSSCU1752K;Y7
HSSCU1753;Y7
HSSCU1753K;Y7
HSSCU1754;Y7
HSSCU1754K;Y7
ALU:3HZ06981AAAA;Y8
C70081;Y8
OEMUTCLIC0064;Y6
OEMUTCLIC0065;Y6
AT10095-53-AA;Y6
JNP:EX-SFP-1GE-SX;Y6
JNP:EX-SFP-1GE-T;Y6
JNP:EX-SFP-10GE-LR;Y6
JNP:EX-XFP-10GE-ER;Y6
JNP:EX-XFP-10GE-LR;Y6
ALU:3HE08703AA;Y6
ALU:3HZ06945AAAA;Y8
ALU:3HZ06954AAAA;Y8
CIO:ASR-9010-DC;Y6
CIO:ASR-9010-DC-V2;Y6
CIO:SM-ES3G-16-P;Y6
DAS05035;Y8
DAS05036;Y8
DAS05037;Y8
DAS05038;Y8
DAS05040;Y8
DAS05042;Y8
DAS05044;Y8
DAS05045;Y8
DAS05046;Y8
DAS05047;Y8
DAS05048;Y8
DAS05049;Y8
TSIVIPTSRV00069;Y8
TSIVIPTSRV00070;Y8
TSIVIPTSRV00071;Y8
TSIVIPTSRV00072;Y8
TSIVIPTSRV00073;Y8
CS73363.01;Y8
CS73363.02;Y8
CS73363.03;Y8
CS73363.04;Y8
CS73363.05;Y8
CS73363.06;Y8
CS73363.07;Y8
CS73363.08;Y8
P447794;Y4
P447795;Y4
CS73410.21;Y8
CS73410.22;Y8
CS73410.23;Y8
CS73410.25;Y8
AAA11-IF-DIASWA-M;Y4
AAA11-IF-DIASWM-M;Y4
AAA11-IF-DIASWX-M;Y4
AAA11-IF-DIAWX-MNT;Y4
CS73600.08;Y8
CS73600.09;Y8
CS8060837;Y8
CS8060838;Y8
CS8060839;Y8
CS8060840;Y8
CACISW1111TL;Y4
CACISW2001;Y4
CACISW2001TL;Y4
CACISW2002;Y4
CACISW2002TL;Y4
P447824;Y4
CACISW2003;Y4
CACISW2003TL;Y4
CBSW0103C;Y4
CBSW0104C;Y4
CBSW0105C;Y4
CBSW0106C;Y4
CBSW0107C;Y4
CBSW0108C;Y3
785200007030;Y4
785200007032;Y6
785200007033;Y6
785200007035;Y6
785200007036;Y4
P447820;Y4
P447821;Y4
P447822;Y4
P447823;Y4
CS73440.09;Y8
CS73440.19;Y8
CS73450.02;Y8
CS73450.03;Y8
CS73450.04;Y8
CS73450.05;Y8
CS73450.06;Y8
CS73480.48;Y8
DAS02050;Y8
DAS02051;Y8
DAS02052;Y8
DAS02053;Y8
DAS02054;Y8
DAS02055;Y8
CS73362.48;Y4
CS73362.52;Y4
P589851;Y3
CS73502.99;Y4
P589856;Y3
CS73322.14;Y8
CS73322.20;Y8
CIO:ANA-3-NAS6-RTM;Y8
CIO:ANA-3-UHS;Y8
CIO:ANA-3-UI;Y8
CIO:ANA-3.6-SK-G1;Y8
CIO:ANA-3.6-SK-G2;Y8
CIO:ANA-3.6-SK-K9;Y8
CACISW3012;Y4
CACISW3012TL;Y4
CACISW3013;Y4
CACISW3013TL;Y4
CACISW3014;Y4
CACISW3014TL;Y4
CACISW3015;Y4
CACISW3001TL;Y4
CACISW3002;Y4
CACISW3002TL;Y4
CACISW3003;Y4
CACISW3003TL;Y4
CACISW3004;Y4
CACISW3004TL;Y4
CACISW3005;Y4
CACISW3005TL;Y4
CACISW3006;Y4
CACISW3006TL;Y4
CACISW3007;Y4
CACISW3007TL;Y4
CACISW3008;Y4
CACISW2007TL;Y4
CACISW2008;Y4
P447835;Y4
CD_CM;Y8
CDCM;Y8
CDCMLIC;Y4
AASRVSDPGEN01;Y5
CS8060872;Y8
CS8060873;Y8
CS8060874;Y8
CS8060875;Y8
CS8060876;Y8
CS8060877;Y8
4ZZ00485AA;Y4
4ZZ00501AA;Y4
P590024;Y3
P590025;Y3
P590026;Y3
P590027;Y3
P590028;Y3
P590031;Y3
P590033;Y3
P590036;Y3
P590042;Y3
P590043;Y3
P590044;Y3
P590045;Y3
P590046;Y3
P590047;Y3
P591380;Y3
P591381;Y3
AIR-CAP3702I-E-K9;Y6
AIR-CT5760-50-K9;Y6
AIR-PWRINJ1500-2;Y6
P591382;Y3
P591386;Y3
P591389;Y3
P591390;Y3
APK:OD6168333-3;Y6
ALU:3HZ08703AA;Y8
ALU:3HZ10055AAAB;Y8
SYLN4181;Y8
DAS05057;Y8
DAS05058;Y8
DAS05059;Y8
DAS05060;Y8
JNP:SFP-OC12-IR;Y6
JNP:SFP-OC12-LR;Y6
JNP:SFP-OC12-SR;Y6
JNP:PTX-2-40GE-CFP;Y6
JNP:PTX-24-XGE-W;Y6
ALU:3HE04273AA;Y8
C100145;Y8
C100146;Y8
C100240;Y8
C100245;Y8
C100272;Y8
C100274;Y8
C100280;Y8
C100330;Y8
C100414;Y8
C100447;Y8
C100548;Y8
C100570;Y8
C100575;Y8
C100598;Y8
C100599;Y8
C100605;Y8
C100612;Y8
C100613;Y8
C100614;Y8
C100615;Y8
C100616;Y8
C100617;Y8
C100688;Y8
C100766;Y8
C100970;Y8
C101299;Y8
C101305;Y8
C101420;Y8
C101470;Y8
C101483;Y8
C101484;Y8
C101485;Y8
C101486;Y8
C101489;Y8
C101502;Y8
C101503;Y8
IMS8LICBSW0001;Y8
IMS8LICBSW0002;Y8
IMS8LICBSW0005;Y8
IMS8LICBSW0006;Y8
IMS8UPGBSW0002;Y8
ALU:3HZ10984AAAA;Y8
ALU:3HZ11214AAAA;Y8
ALU:3HZ11256AA;Y7
ALU:3HZ11257AA;Y7
ALU:3HZ11258AA;Y7
ALU:3HZ11259AA;Y7
CS8060845;Y8
CS8060846;Y8
CS8060847;Y8
CS8060848;Y8
CS8060849;Y8
CS8060850;Y8
CS8060851;Y8
CS8060852;Y8
CS8060853;Y8
P447840;Y4
P447841;Y4
P447842;Y4
P447843;Y4
P447844;Y4
P447845;Y4
P447846;Y4
P447847;Y4
P447848;Y4
ALU:3HE13830AA;Y8
P447849;Y4
P447850;Y4
P447851;Y4
P447852;Y4
P447853;Y4
CS73631.30;Y4
P447854;Y4
P447855;Y4
P447856;Y4
P447857;Y4
P447858;Y4
P447859;Y4
P447860;Y4
P447861;Y4
P447862;Y4
AASRVSFO01010;Y8
AASRVSFO01020;Y8
AASRVSFO01030;Y8
AM-APP-SRV-DEV;Y8
AM-EN-AR-HP;Y8
AM-EN-AR-HP_C;Y8
AM-LC-FIFU;Y8
AM-LC-FIFU-DV;Y8
AM-LC-FIFU_C;Y8
AM-LC-FLFU;Y8
AM-LC-FLFU-DV;Y8
AM-LC-FLFU_C;Y8
ALU:3HE11468AA;Y8
ALU:3HE11470AA;Y8
ALU:3HE11557AA;Y8
ALU:3HE11558AA;Y8
ALU:3HE11561AA;Y8
ALU:3HE11565DA;Y8
CS73803.23;Y4
OTASL03000001855;Y6
OTASL03000001863;Y6
OTASL03000001917;Y6
OTASL03000004625;Y6
OTASL03000004630;Y6
OTASL03000006151;Y6
OTASL03000006153;Y6
OTASL03000001721;Y6
OTASL03000001783;Y6
OTASL03000001806;Y6
OTASL03000001831;Y6
OTASL03000001843;Y6
OTASL03000001844;Y6
P31140.13;Y8
P31140.61;Y8
P31140.62;Y8
TSISECSRV00009;Y6
TSISECSRV00010;Y6
TSISECSRV00011;Y6
TSISECSRV00012;Y8
TSISECSRV00013;Y8
474964A;Y6
474966A;Y8
CS73805.72;Y4
CS73808.14;Y4
CS73808.15;Y4
P447900;Y4
P447901;Y4
P447902;Y4
P447903;Y4
P447904;Y4
P447905;Y4
P447906;Y4
P447914;Y4
OSSW8852;Y8
OSSW8854;Y8
00047989;Y8
00047990;Y8
00049025;Y8
CS73810.01;Y4
CS73810.02;Y4
CS73810.07;Y4
CS73812.03;Y4
TSISECSRV00001;Y8
TSISECSRV00002;Y8
TSISECSRV00003;Y8
OSSW3378;Y8
OSSW3379;Y8
OSSW3380;Y8
OSSW3381;Y8
OSSW3382;Y8
SISRVPACO05140;Y8
SISRVPCRF00050;Y4
IMS8UPGBSW0003;Y8
IMS8UPGBSW0004;Y8
IMS8UPGBSW0006;Y8
IMS9BSW0003;Y8
IMS9BSW0004;Y8
IMS9BSW0005;Y6
IMS9BSW0006;Y8
IMS9LICBSW0001;Y8
IMS9LICBSW0003;Y8
IMS9LICBSW0004;Y8
IMS9LICBSW0005;Y8
IMS9LICBSW0008;Y8
IMS822BSW0003;Y8
IMS824BSW0001;Y8
P500463;Y3
P500606;Y3
ALU:1AK04154AAAA;Y8
SISRVPCRF05020;Y4
SISRVPCRF05030;Y4
CS73812.05;Y4
P447915;Y4
P447916;Y4
P447917;Y4
P447918;Y4
SISRVPCRF05040;Y4
SISRVPCRF05050;Y4
SISRVPCRF05060;Y4
SISRVPCRF05065;Y4
3HE10464CL;Y5
3HE10464PR;Y5
3DB18492AAFA;Y4
3DB18492AAGA;Y4
3DB18492AAHA;Y4
3DB18492AAJA;Y4
3DB18492AAKA;Y4
3DB18492AALA;Y4
3DB18492ABCA;Y4
3DB18492ABDA;Y4
BSC00829;Y8
3DB18492ABEA;Y4
3DB18492ABFA;Y4
3DB18492ABGA;Y4
3DB18492ABHA;Y4
3DB18492ABJA;Y4
CS73900.64;Y4
P447919;Y4
CS73901.03;Y4
CS73902.08;Y4
TSICORESRV00373;Y8
TSICORESRV00374;Y8
TSICORESRV00375;Y8
TSICORESRV00376;Y8
TSICORESRV00377;Y8
TSICORESRV00378;Y8
TSICORESRV00379;Y8
TSICORESRV00380;Y8
TNSWGLSRV00165;Y8
TNSWGLSRV00166;Y8
TNSWGLSRV00167;Y8
TNSWGLSRV00168;Y8
TNSWGLSRV00169;Y8
TNSWGLSRV00170;Y8
TNSWGLSRV00171;Y8
3JR09140CH;Y8
3JR09140CM;Y8
3JR09140CN;Y8
3JR09140CT;Y8
IPCWS-X6748-GE-TXN;Y6
CIO:DWDM-XFP-50.92;Y6
CIO:DWDM-XFP-60.61;Y6
CIO:MEM-2951-U1GB;Y6
CIO:SD-X45-2GB-E;Y6
CIO:WS-C3850-24S-E;Y6
IPCEX4200-24F;Y6
P499928;Y3
CIO:SC6504ES72010G;Y6
AT10022-59-R;Y6
AT10022-61;Y6
AT10027-ID;Y6
AT10078-0D;Y6
AT10079-0D;Y6
AT10079-0D-R;Y6
AT10095-47-AA;Y6
CMSSINV060064282;Y6
CMSSINV060064296;Y6
CORX:A4B0000009358;Y6
CS7217400;Y8
CS7217403;Y8
CS7217404;Y8
CS7217405;Y8
00076290;Y8
RU00403;Y4
C103058;Y8
C103059;Y8
C103061;Y8
C103062;Y8
C103063;Y8
C103064;Y8
C103065;Y8
C103066;Y8
C103067;Y8
C103068;Y8
C103069;Y8
C103070;Y8
C103071;Y8
C103072;Y8
C103073;Y8
C103074;Y8
3HE10639AA;Y4
3HE10746QA;Y4
3HE10747QA;Y4
849149984;Y4
849150016;Y4
849151592;Y4
849152368;Y4
849153028;Y4
849154208;Y4
849154349;Y4
849154901;Y4
849155593;Y4
CS8060887;Y8
CS8060888;Y8
CS8060934;Y8
CS8060978;Y8
CS8060979;Y8
CS8060980;Y8
CS8060981;Y8
3DB18492ADLA;Y4
3DB18492AEFA;Y4
3DB18492AEGA;Y4
3DB18492AEHA;Y4
3DB18492AEJA;Y4
3DB18492AELA;Y4
3DB18492AFGA;Y4
00049817;Y8
00050568;Y8
00050569;Y8
00050570;Y8
00050571;Y8
00050572;Y8
00050573;Y8
00050574;Y8
3FE65440SC;Y4
3GNLIC0087;Y4
NTD210003002182;Y8
00049818;Y8
PGW16CDMA;Y8
TGLHW68;Y4
TGLHW71;Y4
AAA10-ADD-1-SUPGR;Y8
AAA10-ADD-1-UPGR;Y8
AAA10-ADD-2-SUPGR;Y8
AAA10-ADD-2-UPGR;Y8
AAA10-ADD-3-SUPGR;Y8
AAA10-ADD-3-UPGR;Y8
AAA10-BASE;Y8
3AL35974AE;Y7
3AL35975AE;Y7
3AL35976AA;Y7
AAA11-SUBS-ADD-1-M;Y4
AAA11-SUBS-ADD-2-M;Y4
AAA11-SUBS-ADD-3-M;Y4
ALU:3DB18514ADAA;Y8
ALU:3DB18514AMAA;Y8
ALU:3DB18514AQAA;Y8
ALU:3DB18514ARAA;Y8
ALU:3DB18514ATAA;Y8
ALU:3DB18514BBAA;Y8
ALU:3EM23067AAAA;Y8
ALU:3EM23068AAAA;Y8
ALU:3EM23068ABAA;Y8
ALU:3EM23068ACAA;Y8
ALU:3EM23068ADAA;Y8
ALU:3EM23068AEAA;Y8
ALU:3EM23068AGAA;Y8
ALU:3EM23068AHAA;Y8
1AK30371ABAA;Y6
1AK30371ACAA;Y6
1AK30374AAAA;Y6
1AK30375AAAA;Y6
1AK30378AAAA;Y6
1AK30379AAAA;Y6
1AK44411AAAD;Y6
ALU:3HE09725DA;Y8
ALU:3HE09727DA;Y8
ALU:3HE09728DA;Y6
ALU:3HE09729CC;Y8
ALU:3HE09729DA;Y6
ALU:3HE09730DA;Y8
CS75105.02;Y4
P512644;Y4
NTHLRBU2101;Y4
C103075;Y8
C103076;Y8
C103077;Y8
C103078;Y8
C103079;Y8
C103081;Y8
C103082;Y8
C103083;Y8
C103084;Y8
C103085;Y8
C103086;Y8
C103087;Y8
C103088;Y8
C103089;Y8
C103091;Y8
C103092;Y8
C103093;Y8
C103094;Y8
C103095;Y8
C103096;Y8
C103097;Y8
C103098;Y8
C103099;Y8
C103127;Y8
C103128;Y8
C103129;Y8
C103130;Y8
00076706;Y8
00076707;Y8
00076708;Y8
00076709;Y8
00076710;Y8
00076711;Y8
00076712;Y8
00076713;Y8
00076720;Y8
00076721;Y8
00076723;Y8
00076725;Y8
00078786;Y8
00078787;Y8
IMSLICASW0014;Y8
IMSLICASW0015;Y8
IMSLICASW0017;Y8
IMSLICASW0019;Y8
IMSLICASW0020;Y8
00078811;Y8
00078812;Y8
00078898;Y8
00078996;Y8
00078997;Y8
00078998;Y8
00078999;Y8
00079000;Y8
00079022;Y8
IMSLICASW0023;Y8
00079023;Y8
00079024;Y8
00079033;Y8
00079034;Y8
IMSLICASW1002;Y6
00079048;Y8
00079220;Y8
00079243;Y8
00079401;Y8
P441619;Y7
3HE00005AB;Y8
00079403;Y8
00079404;Y8
00079405;Y8
00079407;Y8
00079408;Y8
00079410;Y8
00079413;Y8
00079414;Y8
00079415;Y8
00079416;Y8
00079417;Y8
INUM-ADD-3-SUPGR;Y4
INUM-ADD-3-UPGR;Y4
INUM-BASE-SUPGR;Y4
00079765;Y8
00079766;Y8
00079767;Y8
00079768;Y8
00079769;Y8
00079770;Y8
RLFZ0006.T;Y4
00079975;Y8
00079976;Y8
00079977;Y8
00079978;Y8
00079399;Y8
1AH01218ACAA;Y8
NS16SGSEHGWS;Y6
NS16SGSN2GMOCN;Y6
NS16SGSN2UPGN;Y6
NS16SGSN2UPGS;Y6
NS16SGSNACAC;Y6
NS16SGSNACM;Y6
NS16SGSNASR;Y6
NS16SGSNASTAT;Y6
NS16SGSNBFP1;Y6
NS16SGSNCAMEL;Y6
P02062;Y8
P02067;Y8
P02069;Y8
3DB28115DA;Y4
NS16SGSNISM;Y6
NS16SGSNLBO;Y6
NS16SGSNLI;Y6
NS16SGSNLOC;Y6
NS16SGSNLPUI;Y6
NS16SGSNM2M;Y6
NS16SGSNMSIM;Y6
NS16SGSNNITZ;Y6
NTHLRBU2102;Y4
NTHLRBU2102K;Y4
NTHLRBU2201;Y1
NTHLRBU2201K;
NTHLRBU2202;Y1
NTHLRBU2202K;Y1
NWIA-5AU;Y6
NWIA-AA-LTE;Y6
NWIA-AA-MAP;Y6
NWIA-AA-WCDMA;Y6
NWIA-ADVS;Y6
SISRVPMI002120;Y4
SISRVPMI002130;Y4
SISRVPRMA00001;Y4
SISRVPRMA0001;Y4
SISRVPRMA00002;Y4
SISRVPRMA0002;Y4
SISRVPRMA00003;Y4
SISRVPRMA0003;Y4
SISRVPRMA00004;Y4
NTHLRC21SWLK;Y4
NTHLRC22SWLK;Y1
1AZ383334001;Y6
P492473;Y3
P492532;Y3
P492542;Y3
P492546;Y3
P492555;Y3
P492558;Y3
P492562;Y3
P492563;Y3
P492564;Y3
P492565;Y3
P492566;Y3
P492567;Y3
P492569;Y3
P492570;Y3
P492571;Y3
P492572;Y3
P492573;Y3
P492576;Y3
P492581;Y3
P492582;Y3
P492583;Y3
3HE10778DA;Y5
NS10TANR;Y8
P492584;Y3
P492585;Y3
P492586;Y3
P492587;Y3
P492588;Y3
P492600;Y3
P492603;Y3
P492610;Y3
P492612;Y3
P492614;Y3
P492648;Y3
P492742;Y3
P492746;Y3
P492751;Y3
NOK-473104A;Y4
NOK-473173A;Y4
NOK-473175A;Y4
TNSWGLSRV00190;Y8
TNSWGLSRV00191;Y8
TNSWGLSRV00192;Y8
TNSWGLSRV00193;Y8
TNSWGLSRV00194;Y8
TNSWGLSRV00195;Y8
TNSWGLSRV00196;Y8
TNSWGLSRV00197;Y8
RL000286TEST;Y4
3DB18514BBAA;Y4
3DB18514BCAA;Y4
3DB18514BDAA;Y4
NS10TLBV;Y8
NS10TMHS1;Y8
NS10TPO;Y8
SISRVPUM02120;Y8
SISRVPUM02121;Y4
SISRVPUM02122;Y4
SISRVRAS01010;Y4
SISRVRAS01020;Y4
SISRVRAS01110;Y4
SISRVRAS01120;Y8
SISRVRAS01130;Y4
3HE13711AA;Y4
3HE13711BA;Y4
3HE13712AA;Y4
P493197;Y3
P493198;Y3
SISRVSADM0001;Y4
SISRVSADM0002;Y4
SISRVSADM0003;Y4
SISRVSADM0004;Y4
SISRVSADM0005;Y4
SISRVSADM0006;Y4
P493538;Y3
P493539;Y3
P493540;Y3
P493541;Y3
P493542;Y3
P493543;Y3
P493544;Y3
NS15MMEDSB;Y6
NS15MMEGNS;Y6
NS15MMEIMEICHK;Y6
NS15MMEIMSEC;Y6
NS15MMEISHOGN;Y6
NS15MMEISHOS3;Y6
SISRVSA02110;Y8
SISRVSA02120;Y6
SISRVSA02130;Y6
P493726;Y3
P493729;Y3
P493731;Y3
P493736;Y3
P493737;Y3
P493739;Y3
P493790;Y3
P493791;Y3
P493792;Y3
P493895;Y3
P493897;Y3
P493898;Y3
P493899;Y3
P493900;Y3
P493901;Y3
P493902;Y3
P493903;Y3
P493904;Y3
P493906;Y3
P493911;Y3
P493913;Y3
P493914;Y3
P493915;Y3
P493916;Y3
P493917;Y3
P493918;Y3
ALU:3EM23577BHAA;Y8
ALU:3EM23577BKAA;Y8
ALU:3EM23577BLAA;Y8
ALU:3EM23577BNAA;Y8
ALU:3EM23577CDAA;Y8
3DB28116DA;Y4
C103131;Y8
C103132;Y8
C103133;Y8
C103134;Y8
C103135;Y8
C103136;Y8
C103137;Y8
C103138;Y8
C103139;Y8
C105273;Y8
C105274;Y8
C105277;Y8
C105281;Y8
C105304;Y8
C105306;Y8
C105307;Y8
C105308;Y8
C105313;Y8
C105314;Y8
C105468;Y8
C105469;Y8
C105485;Y8
C105511;Y8
C105512;Y8
C105519;Y8
C105520;Y8
C105530;Y8
C105607;Y8
C105700;Y8
C105884;Y8
ALU:3HE06318AA;Y8
ALU:3HE06320AA;Y8
T55708B0.51;Y6
T55708B0.52;Y6
T55708B0.53;Y6
T55708B0.54;Y6
T55708B1.01;Y6
T55708B1.04;Y6
JNP:SRC-C4000-DCPS;Y6
JNP:EX4500-4PSTRMK;Y6
IPCSRC-C4000-DCPS;Y6
JNP:UNIV-HE-N-FAN;Y6
JNP:PE12T1E1CETELC;Y6
ALU:3HE06430AA;Y8
AT20003-00-AB;Y6
AT20003-00-AC;Y6
AT20003-00-AC-R;Y6
AT20004;Y6
AT20004-00-AA;Y6
AT20004-00-AB;Y6
ALU:3HE07167AA;Y8
ALU:3HE07168AA;Y8
AT12415-00-AA-S;Y6
AT12417-00-AA-S;Y6
ALU:3HE07267AA;Y8
ALU:3HE07268AA;Y8
ALU:3HE07268AB;Y8
ALU:3HE07268BA;Y8
CIO:A901S-DC-O-1M;Y6
CIO:A920-CBL-BKT-E;Y6
CIO:A920-CBL-GUIDE;Y6
CIO:A920-RCKMT-E;Y6
CIO:ASR-920-FAN-F;Y6
CIO:ASR-920-PWR-D;Y6
CIO:ASR-9001-FANV2;Y6
ALU:3HE07297BA;Y8
C105890;Y8
FISNFI40GXADC;Y8
FISNFI40H11UL;Y8
FISNFI40H11ULDC;Y8
FISNFI40H16;Y8
FISNFI40H16DC;Y8
FISNFI40H42DL;Y8
FISNFI40H42DLDC;Y8
FISNFI40HHE;Y8
FISNFI40HHEDC;Y8
FISNFI40HSD;Y8
FISNFI40HSD22;Y8
FISNFI40HSD22DC;Y8
FISNFI40HSD28;Y8
FISNFI40HSD28DC;Y8
FISNFI40HSDDC;Y8
FISNFI40IHSPAA;Y8
FISNFI40IHSPAADC;Y8
FISNFI40IMO;Y8
FISNFI40IMODC;Y8
FISNFI40IMS;Y8
FISNFI40IMSDC;Y8
FISNFI40IPSE;Y8
FISNFI40IPSEDC;Y8
FISNFI40L3A;Y8
FISNFI40L3ADC;Y8
FISNFI40L4AR;Y8
FISNFI40L4ARDC;Y8
FISNFI40LDA;Y8
FISNFI40LDADC;Y8
FISNFI40LOC;Y8
FISNFI40LOCDC;Y8
FISNFI40MES;Y8
FISNFI40MESDC;Y8
FISNFI40MIM;Y8
FISNFI40MIMDC;Y8
FISNFI40MOR;Y8
FISNFI40MORDC;Y8
472312A;Y8
FCOHWAHR01;Y8
00079871;Y8
ALU:3EM23577CEAA;Y8
ALU:3HE00107KA;Y8
ALU:3HE00107MA;Y8
ALU:3HE00107PA;Y8
3HE10865DA;Y5
3HE10871DA;Y4
P493919;Y3
P493920;Y3
P493921;Y3
P493922;Y3
P493923;Y3
P493925;Y3
P493927;Y3
P493931;Y3
P493933;Y3
P493934;Y3
ALU:3HE00407XZ;Y8
P494093;Y3
P494099;Y3
P494103;Y3
P494105;Y3
P494112;Y3
P494122;Y3
P494139;Y3
P494141;Y3
P494148;Y3
P494149;Y3
P494150;Y3
P494151;Y3
P494154;Y3
P494202;Y3
P494208;Y3
P494291;Y3
P494292;Y3
P494293;Y3
P494296;Y3
902500098209;Y4
902500098217;Y4
902500098218;Y4
ALU:3DB18514BCAA;Y8
ALU:3DB18514BDAA;Y8
ALU:3DB18514BMAA;Y8
ALU:3DB18514BQAA;Y8
ALU:3DB18514BRAA;Y8
ALU:3DB18514BSAA;Y8
P495455;Y8
P495458;Y8
CS75202.04;Y4
CS75202.06;Y4
CS75202.21;Y4
CS75202.22;Y4
CS75202.23;Y4
CS75202.24;Y4
CS75202.25;Y4
CS75202.26;Y4
P497327;Y8
P497336;Y8
P497337;Y8
HLRFEAT00939;Y6
HLRFEAT31434;Y6
HLRFEAT31480;Y6
NS16MMELTEAC4;Y6
NS16MMELTEAC7;Y6
NS16MMELTEAC56;Y6
NS16MMELTEAC910;Y6
NS16MMELTEAC1112;Y6
NS16MMELTEAC1516;Y6
NS16MMEM2M;Y6
P503402;Y3
AAOEMDELLSW0087;Y8
AAOEMDELLSW0094;Y8
ALU:1AH00776AVAA;Y8
ALU:1AH01150ASAA;Y8
ALU:1AH01218AEAA;Y8
ALU:1AH01286ACAA;Y8
ALU:1AH02399ADAA;Y8
AAA11-WIFI;Y4
AAA-100-SWO;Y8
AAOEMEMCSW421;Y8
AAOEMEMCSW429;Y8
AAOEMEMCSW430;Y8
AAOEMEMCSW524;Y8
AAOEMAGLIC001A;Y4
AAOEMAGLIC001C;Y4
3AL37615BA;Y7
CS75210.04;Y4
AAOEMEMC5YHU925;Y8
ALU:1AH01150AMAA;Y8
ALU:1AH01394AAAA;Y8
ALU:1AH01637ACAA;Y8
ALU:1AH02875AAAA;Y8
ALU:1AH03044AAAA;Y8
ALU:1AH03080AAAA;Y8
P515046;Y8
P515047;Y5
C39121-A185-A2;Y6
IP00EX000032000001;Y8
IP00EX000033000001;Y8
IP00EX000036000001;Y8
IP00EX000038000001;Y8
IP00EX000060000001;Y8
IP00IX000001000001;Y8
IP00IX000002000001;Y8
IP00IX000003000001;Y8
IP00IX000004000001;Y8
IP00IX000005000001;Y8
IP00IX000006000001;Y8
IP00IX000007000001;Y8
IP00IX000008000001;Y8
IP00IX000009000001;Y8
1AK08891AAAA;Y8
1AK14678AAAA;Y8
3DB28411AA;Y4
3DB28442AA;Y4
NS17SGSNASR;Y4
NS17SGSNASTAT;Y4
NS17SGSNBFP1;Y4
NS17SGSNCAMEL;Y4
NS17SGSNCC;Y4
NS17SGSNCCM;Y4
NS17SGSNDNSO;Y4
NS17SGSNDT;Y4
NS17SGSNEHGWS;Y4
NS17SGSNEIMEI;Y4
NS17SGSNHPD22;Y4
NS17SGSNHPD28;Y4
NS17SGSNHPD42;Y4
NS17SGSNHPD84;Y4
NS17SGSNHPD168;Y4
NS17SGSNHPU12;Y4
NS17SGSNHPU23;Y4
3HE08204CL;Y5
3HE08204PR;Y5
3HE08205CL;Y5
NS17SGSNROAM;Y4
NS17SGSNSIMO;Y4
NS17SGSNSLT;Y4
NS17SGSNSMSB;Y4
NS17SGSNSOFF;Y4
NS17SGSNSUB;Y4
IP00IX000021000001;Y8
IP00IX000022000001;Y8
3HE00185AA;Y8
3HE00185BA;Y8
RU00407.T;Y4
IP00IX000031000001;Y8
RU00409;Y4
RU00409.T;Y4
IP00IX000032000001;Y8
RU00411;Y4
RU00411.T;Y4
IP00IX000033000001;Y8
IP00IX000034000001;Y8
IP00IX000035000001;Y8
IP00IX000036000001;Y8
IP00IX000037000001;Y8
IP00IX000038000001;Y8
IP00IX000039000001;Y8
IP00IX000040000001;Y8
IP010A000049000001;Y8
IP010A000050000001;Y8
IP010A000051000001;Y8
3DB28507BA;Y4
CS75211.02;Y4
3HE10935DA;Y5
3HE10936AA;Y8
3HE10936DA;Y5
NS16MMEPUBS;Y6
NS16MMEPWS;Y6
NS16MMERIM;Y6
SISRVSDM1000;Y5
SISRVSDM1010;Y5
SISRVSDM1020;Y5
SISRVSDM1030;Y5
CS76003.14;Y4
AAA10-DIAWIFI-ELS;Y8
AAA10-ELS;Y8
3DB19496AAAA;Y4
SISRVSDM3100;Y6
